,image_name,path_to_image_dir,path_to_model,label_filename,path_to_label_dir,path_to_saved_model,image_size,scale,detection_boxes,detection_classes,raw_detection_scores,detection_multiclass_scores,raw_detection_boxes,detection_anchor_indices,detection_scores
148,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.47837746 0.00929682 0.49863648 0.03199952],2,[9.5527542e-01 1.2203566e-04 4.4602484e-02],[8.89018536e-01 3.22918291e-04 1.10658556e-01],[0.09998263 0.8463918  0.12306591 0.8718165 ],9.0,0.110658556
149,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22321391 0.61698157 0.2459858  0.6410224 ],2,[8.9677048e-01 2.0149644e-04 1.0302807e-01],[8.9417064e-01 1.5410739e-04 1.0567523e-01],[0.02138086 0.540261   0.04820941 0.5667817 ],266.0,0.10567523
150,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22522011 0.7974484  0.2509575  0.8244389 ],2,[9.61346865e-01 1.09395536e-04 3.85437123e-02],[9.0696275e-01 1.4667252e-04 9.2890561e-02],[0.6569303  0.5259287  0.68409026 0.55156094],233.0,0.09289056
151,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.05826357 0.52098733 0.08008856 0.5433733 ],2,[0.74945027 0.00075499 0.24979474],[9.0898174e-01 1.2049494e-04 9.0897717e-02],[0.11765603 0.5648059  0.14308599 0.59950036],263.0,0.09089772
152,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23364998 0.6659653  0.25756684 0.6909677 ],2,[9.9911135e-01 1.2973182e-08 8.8864239e-04],[0.9081037  0.00101623 0.09088016],[0.5200783  0.02170238 0.5396104  0.04160815],74.0,0.090880156
153,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.16705376 0.7185758  0.19226366 0.7426651 ],2,[9.9848700e-01 8.5314387e-06 1.5043512e-03],[9.1029781e-01 2.8770367e-04 8.9414500e-02],[0.19184853 0.6890066  0.2119519  0.7106634 ],125.0,0.0894145
154,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22838698 0.77160466 0.24746694 0.79115057],2,[0.25732678 0.00109005 0.74158317],[9.1297162e-01 3.0552570e-04 8.6722866e-02],[0.3759281  0.7586932  0.39701903 0.7822548 ],289.0,0.086722866
155,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.67855954 0.72408736 0.69909847 0.7457285 ],2,[6.8072307e-01 3.8326986e-04 3.1889373e-01],[9.1427279e-01 4.3636753e-04 8.5290857e-02],[0.1790453  0.63653356 0.2068386  0.66623026],151.0,0.08529086
156,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.21036153 0.7021885  0.23135994 0.7259581 ],2,[0.8134758  0.00182228 0.18470198],[0.92177945 0.00097638 0.07724404],[0.16661607 0.6627461  0.19134842 0.68823636],253.0,0.077244036
157,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.12923548 0.8652761  0.1489735  0.8860481 ],2,[9.4122642e-01 2.8725526e-05 5.8744829e-02],[0.9218718  0.00147588 0.07665236],[0.32237202 0.25585476 0.34179032 0.27775672],143.0,0.076652355
158,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.17963803 0.8338664  0.19629994 0.850465  ],1,[9.3449277e-01 1.7078053e-04 6.5336451e-02],[0.9198975  0.07182588 0.00827656],[0.12490347 0.6531971  0.15154317 0.6810536 ],296.0,0.071825884
159,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.25782454 0.7276962  0.2833535  0.75576687],2,[8.8873941e-01 5.6655973e-04 1.1069399e-01],[9.3006122e-01 2.9238907e-04 6.9646470e-02],[0.05121667 0.74927264 0.07461347 0.77386814],130.0,0.06964647
160,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.29092824 0.23967999 0.3129214  0.26074928],2,[0.87379587 0.00202225 0.12418184],[9.3106943e-01 3.0072633e-04 6.8629824e-02],[0.03140635 0.75629574 0.05330546 0.78099626],127.0,0.06862982
161,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.12490347 0.6531971  0.15154317 0.6810536 ],2,[0.961033   0.00126661 0.03770041],[9.3449277e-01 1.7078053e-04 6.5336451e-02],[0.1517017  0.7968909  0.17419071 0.8190033 ],106.0,0.06533645
162,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6565705 0.521983  0.6852372 0.5491111],2,[8.84079337e-01 4.37846757e-04 1.15482755e-01],[9.3501347e-01 1.8328597e-04 6.4803340e-02],[0.12134349 0.72334987 0.1462772  0.746882  ],181.0,0.06480334
163,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.07134302 0.5373981  0.09588994 0.5603633 ],2,[0.28319803 0.71388745 0.00291447],[9.3522757e-01 4.5355737e-05 6.4727001e-02],[0.46308646 0.42897967 0.4839153  0.45155802],287.0,0.064727
164,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.194883   0.74913234 0.21330906 0.7686135 ],2,[9.5483243e-01 1.4549696e-04 4.5022029e-02],[9.3597996e-01 1.1469495e-04 6.3905366e-02],[0.1489645  0.8737672  0.17136252 0.89812773],295.0,0.063905366
165,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.2288526  0.74639106 0.249416   0.76915836],2,[0.2796641  0.71280175 0.00753421],[9.4119453e-01 1.9217897e-04 5.8613319e-02],[0.41519243 0.4173966  0.4357409  0.43912792],276.0,0.05861332
166,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.58622164 0.50210196 0.6015344  0.5190937 ],2,[9.5613867e-01 1.8109039e-04 4.3680198e-02],[9.432271e-01 2.823905e-04 5.649059e-02],[0.12238475 0.72087467 0.14799744 0.74523985],123.0,0.05649059
167,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[3.8782996e-04 4.6832910e-01 7.7556036e-03 4.8879007e-01],2,[0.9817116  0.00572768 0.01256076],[0.9323781  0.01233298 0.05528883],[0.73775965 0.714362   0.7565201  0.73132324],67.0,0.055288825
168,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.16256492 0.7470464  0.18262418 0.76857406],2,[0.3327031  0.66395587 0.00334109],[9.5044762e-01 6.7773486e-05 4.9484637e-02],[0.08926504 0.4436358  0.10757833 0.46291468],120.0,0.049484637
169,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23507299 0.70113546 0.25861594 0.72568303],2,[9.5998353e-01 4.5913152e-04 3.9557274e-02],[9.5220757e-01 2.3072086e-04 4.7561694e-02],[0.11271965 0.52314156 0.13636284 0.54804236],126.0,0.047561694
170,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7072225  0.7098703  0.73005456 0.7337213 ],2,[9.3775600e-01 2.0108922e-04 6.2042903e-02],[9.5291579e-01 2.0471765e-04 4.6879515e-02],[0.22993782 0.7696886  0.24988544 0.79071534],154.0,0.046879515
171,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.30010808 0.21050356 0.3205012  0.23137255],2,[9.5044762e-01 6.7773486e-05 4.9484637e-02],[9.5327747e-01 6.4705659e-05 4.6657842e-02],[0.16256492 0.7470464  0.18262418 0.76857406],195.0,0.04665784
172,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5847094  0.54535526 0.60445607 0.5671653 ],2,[0.98869973 0.00324056 0.00805969],[9.5382518e-01 3.8048085e-05 4.6136729e-02],[0.19284375 0.8187664  0.20945202 0.8346997 ],294.0,0.04613673
173,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.1489645  0.8737672  0.17136252 0.89812773],2,[9.432271e-01 2.823905e-04 5.649059e-02],[9.5483243e-01 1.4549696e-04 4.5022029e-02],[0.58622164 0.50210196 0.6015344  0.5190937 ],112.0,0.04502203
174,663 20m_100kV_20kX_0017,input/images/663 20m_100kV_20kX_0017.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.1887799  0.8257419  0.2063571  0.84294057],1,[9.1029781e-01 2.8770367e-04 8.9414500e-02],[0.97436    0.02118747 0.00445259],[0.16705376 0.7185758  0.19226366 0.7426651 ],204.0,0.021187468
175,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.3114683  0.3490978  0.3353508  0.37442535],2,[9.0144718e-01 3.0160605e-04 9.8251127e-02],[4.553352e-02 5.447388e-04 9.539217e-01],[0.8332143  0.95015496 0.86804867 0.9871219 ],29.0,0.9539217
176,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.929934   0.7343562  0.9621422  0.76581424],2,[0.27160636 0.00439434 0.7239993 ],[4.9065642e-02 9.2962716e-04 9.5000470e-01],[0.27802163 0.00045074 0.31488216 0.01728835],180.0,0.9500047
177,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4987443  0.3563518  0.52204365 0.37771326],1,[2.0245722e-01 6.4117688e-04 7.9690164e-01],[0.07789505 0.9210829  0.001022  ],[0.4086094  0.37939817 0.42884165 0.40012217],36.0,0.9210829
178,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.3975805  0.39942822 0.41877258 0.4246039 ],2,[0.14240137 0.00182876 0.8557699 ],[1.0679242e-01 8.1173319e-04 8.9239579e-01],[0.46205422 0.3914883  0.4889194  0.42015553],9.0,0.8923958
179,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.19623792 0.5616859  0.2257804  0.58914137],2,[6.9778347e-01 4.4287517e-04 3.0177364e-01],[1.0982325e-01 3.7630447e-04 8.8980043e-01],[0.17040561 0.27964082 0.19235717 0.30337515],66.0,0.8898004
180,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.9764822  0.70924425 0.9990873  0.7348906 ],2,[1.5834065e-01 8.4086710e-01 7.9227722e-04],[0.11285207 0.00089303 0.88625485],[0.48047218 0.37113205 0.49959    0.39038435],59.0,0.88625485
181,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.39683065 0.4275994  0.4180936  0.45076028],2,[0.06245274 0.00093872 0.93660855],[0.11332566 0.00095442 0.8857199 ],[0.92993516 0.73146945 0.9624893  0.7645448 ],38.0,0.8857199
182,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6045948  0.07304043 0.6236936  0.09278117],1,[0.76198035 0.00324818 0.23477148],[0.11407586 0.8846335  0.00129055],[0.22240508 0.27047506 0.24842674 0.29582378],112.0,0.8846335
183,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.27042976 0.22644322 0.29892805 0.25207585],2,[1.2013598e-01 1.9352260e-04 8.7967050e-01],[1.2013598e-01 1.9352260e-04 8.7967050e-01],[0.27042976 0.22644322 0.29892805 0.25207585],8.0,0.8796705
184,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4676071  0.5332408  0.48849156 0.55286705],1,[1.0679242e-01 8.1173319e-04 8.9239579e-01],[0.13298224 0.8649479  0.00206991],[0.3975805  0.39942822 0.41877258 0.4246039 ],10.0,0.8649479
185,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.46205422 0.3914883  0.4889194  0.42015553],2,[0.38567784 0.00226397 0.6120581 ],[0.14240137 0.00182876 0.8557699 ],[0.445145   0.392136   0.46505493 0.41495034],3.0,0.8557699
186,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.3078427  0.31355938 0.33022937 0.33714464],2,[0.8081051  0.0018689  0.19002599],[0.14782177 0.00139611 0.85078216],[0.7194999  0.41721958 0.74424714 0.44115824],174.0,0.85078216
187,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.48047218 0.37113205 0.49959    0.39038435],1,[0.15919122 0.8352031  0.00560563],[1.5834065e-01 8.4086710e-01 7.9227722e-04],[0.42297694 0.48467094 0.44195917 0.50313485],5.0,0.8408671
188,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.42297694 0.48467094 0.44195917 0.50313485],1,[1.7136574e-01 5.2501581e-04 8.2810920e-01],[0.15919122 0.8352031  0.00560563],[0.48727283 0.38337138 0.51937014 0.4205167 ],13.0,0.8352031
189,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.1691673  0.2794266  0.19245441 0.3020008 ],2,[2.5263330e-01 4.4870673e-04 7.4691802e-01],[1.6556530e-01 5.2217470e-04 8.3391255e-01],[0.24800806 0.21713911 0.2730831  0.24891432],67.0,0.83391255
190,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.48727283 0.38337138 0.51937014 0.4205167 ],2,[0.6665149  0.00330112 0.33018404],[1.7136574e-01 5.2501581e-04 8.2810920e-01],[0.9295246  0.7333118  0.96525687 0.76601386],14.0,0.8281092
191,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.40548274 0.3770503  0.4271216  0.39912996],2,[8.96813035e-01 4.43101853e-05 1.03142686e-01],[1.9521384e-01 7.9256622e-04 8.0399358e-01],[0.55291516 0.02352721 0.57188207 0.04208359],97.0,0.8039936
192,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.48290157 0.4668537  0.5042434  0.48877564],1,[0.20886536 0.78930146 0.0018332 ],[0.19442333 0.80026674 0.00530988],[0.4435198  0.47047716 0.46243218 0.48975384],75.0,0.80026674
193,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23781103 0.         0.2618773  0.02261373],2,[0.19693778 0.7987244  0.00433784],[0.20102066 0.00096971 0.79800963],[0.48447973 0.46963644 0.5056211  0.49001694],26.0,0.79800963
194,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4435198  0.47047716 0.46243218 0.48975384],1,[0.1789206 0.0025442 0.8185352],[0.20886536 0.78930146 0.0018332 ],[0.46393514 0.3892791  0.49188972 0.4181855 ],18.0,0.78930146
195,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4199244  0.511676   0.44284758 0.5352785 ],1,[9.9191368e-01 1.7646407e-05 8.0686584e-03],[0.22056536 0.77633846 0.00309611],[0.38873848 0.01690599 0.41102925 0.04109452],89.0,0.77633846
